Timestamp,AQI,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,Temperature,Humidity,WindSpeed
2020-11-25 06:00:00,5.0,988.01,0.05,14.91,62.94,5.72,205.91,224.15,4.18,25.6,42,2.2
2020-11-25 07:00:00,5.0,1134.87,1.59,20.74,64.37,8.82,218.77,241.89,7.47,26.5,39,1.9
2020-11-25 08:00:00,5.0,1214.98,3.63,23.31,87.98,11.92,229.0,254.92,9.5,27.0,37,3.7
2020-11-25 09:00:00,5.0,881.2,1.13,12.0,174.52,18.6,197.06,211.68,7.47,27.1,35,5.5
2020-11-25 10:00:00,5.0,854.49,1.01,10.54,197.41,22.65,194.95,208.99,8.04,26.6,36,6.8
2020-11-25 11:00:00,5.0,841.14,0.8,9.0,220.3,25.03,195.99,210.05,8.61,23.6,51,6.2
2020-11-25 12:00:00,5.0,647.54,0.61,6.43,203.13,22.41,131.81,141.06,7.03,21.2,57,6.4
2020-11-25 13:00:00,5.0,574.11,0.55,6.0,200.27,21.7,100.95,108.58,6.84,21.1,56,8.2
2020-11-25 14:00:00,5.0,560.76,0.48,6.0,194.55,19.55,88.3,95.4,6.59,20.2,59,10.3
2020-11-25 15:00:00,5.0,720.98,1.05,15.77,158.79,16.69,92.89,104.42,8.36,19.3,65,10.7
2020-11-25 16:00:00,5.0,961.3,0.84,31.19,108.72,14.78,106.89,125.27,10.51,18.4,70,10.7
2020-11-25 17:00:00,5.0,1161.58,0.02,45.24,66.52,13.47,118.54,142.25,11.91,17.7,73,10.7
2020-11-25 18:00:00,5.0,1268.39,0.0,48.67,47.21,12.16,129.81,157.41,13.3,17.1,76,9.6
2020-11-25 19:00:00,5.0,1308.44,0.0,43.87,43.27,11.44,139.49,169.34,14.44,16.5,80,7.6
2020-11-25 20:00:00,5.0,1268.39,0.0,36.33,50.78,10.25,145.8,174.18,14.44,16.0,83,7.6
2020-11-25 21:00:00,5.0,1001.36,0.0,20.22,92.98,9.06,147.84,167.56,11.91,15.7,84,9.0
2020-11-25 22:00:00,5.0,1014.71,0.0,19.02,92.98,8.23,159.52,179.68,9.63,15.6,82,10.1
2020-11-25 23:00:00,5.0,1014.71,0.0,17.99,87.26,6.97,167.53,187.44,6.52,15.4,81,10.8
2020-11-26 00:00:00,5.0,988.01,0.0,16.11,81.54,5.54,169.92,188.9,4.12,14.7,88,6.8
2020-11-26 01:00:00,5.0,961.3,0.0,13.37,76.53,4.77,172.91,190.7,3.07,15.4,84,6.9
2020-11-26 02:00:00,5.0,947.95,0.0,10.97,73.67,4.17,175.87,192.25,2.41,18.0,73,8.6
2020-11-26 03:00:00,5.0,934.6,0.0,9.25,71.53,3.73,179.04,194.26,2.12,20.7,63,5.8
2020-11-26 04:00:00,5.0,921.25,0.0,8.74,68.67,3.67,182.27,197.15,2.12,22.6,56,5.2
2020-11-26 05:00:00,5.0,934.6,0.0,9.43,65.09,3.87,185.6,200.86,2.31,24.4,48,6.8
2020-11-26 06:00:00,5.0,974.66,0.0,12.17,62.94,4.95,186.23,202.69,3.04,25.2,43,7.8
2020-11-26 07:00:00,5.0,1068.12,0.24,18.68,60.08,7.21,186.42,206.39,5.26,25.9,40,7.1
2020-11-26 08:00:00,5.0,1108.17,1.41,22.28,67.95,9.78,181.59,203.89,6.97,26.3,37,6.7
2020-11-26 09:00:00,5.0,767.71,1.08,12.51,107.29,15.97,131.62,145.54,3.2,26.2,37,5.7
2020-11-26 10:00:00,5.0,687.6,0.99,9.85,123.02,16.93,112.5,124.92,3.99,25.9,38,5.6
2020-11-26 11:00:00,5.0,634.19,0.73,7.8,140.19,15.97,100.18,111.58,5.0,23.2,53,6.0
2020-11-26 12:00:00,5.0,494.0,0.52,5.66,140.19,13.23,64.69,72.14,4.24,21.6,57,7.2
2020-11-26 13:00:00,5.0,440.6,0.48,5.48,138.76,12.52,50.79,56.83,3.96,21.1,59,7.5
2020-11-26 14:00:00,4.0,433.92,0.43,6.08,138.76,12.76,49.03,54.97,4.24,20.5,61,7.7
2020-11-26 15:00:00,5.0,640.87,0.8,18.68,108.72,13.59,58.55,69.87,7.41,20.0,64,9.2
2020-11-26 16:00:00,5.0,921.25,0.45,36.67,64.37,13.47,73.47,92.89,10.51,19.5,67,10.2
2020-11-26 17:00:00,5.0,1161.58,0.12,54.15,26.82,13.11,87.23,114.05,12.54,19.4,68,10.2
2020-11-26 18:00:00,5.0,1308.44,1.79,58.26,6.08,12.28,98.26,131.36,14.44,19.1,70,10.1
2020-11-26 19:00:00,5.0,1401.9,4.53,53.47,1.68,11.68,108.94,146.26,15.58,18.8,73,9.0
2020-11-26 20:00:00,5.0,1401.9,3.33,50.72,4.07,10.73,116.84,154.2,15.2,18.5,76,7.8
2020-11-26 21:00:00,5.0,974.66,0.0,28.45,62.23,8.46,108.97,131.04,11.65,18.2,78,8.0
2020-11-26 22:00:00,5.0,947.95,0.0,24.33,65.8,7.57,116.77,138.33,10.51,18.0,77,7.6
2020-11-26 23:00:00,5.0,934.6,0.0,21.76,62.94,6.08,121.43,142.04,8.74,18.0,74,8.0
2020-11-27 00:00:00,5.0,894.55,0.0,18.17,61.51,4.59,120.13,138.43,6.84,18.3,72,8.7
2020-11-27 01:00:00,5.0,854.49,0.0,14.05,63.66,3.99,117.02,133.26,6.08,19.0,68,11.8
2020-11-27 02:00:00,5.0,821.11,0.0,10.97,67.23,3.79,112.72,127.02,5.64,20.4,63,12.1
2020-11-27 03:00:00,5.0,787.74,0.0,8.82,70.1,3.7,107.94,120.84,5.38,21.0,62,8.2
2020-11-27 04:00:00,5.0,767.71,0.0,8.05,69.38,3.7,104.45,116.51,5.64,21.5,62,6.8
2020-11-27 05:00:00,5.0,761.03,0.0,8.23,69.38,3.7,102.56,114.04,6.08,23.0,55,7.8
2020-11-27 06:00:00,5.0,774.38,0.0,9.68,70.1,4.23,102.57,114.17,6.97,23.2,53,9.0
2020-11-27 07:00:00,5.0,827.79,0.05,13.54,70.1,5.6,107.01,120.49,8.49,23.1,54,8.5
2020-11-27 08:00:00,5.0,867.84,0.34,16.62,75.1,6.62,116.31,131.54,9.12,23.1,55,8.4
2020-11-27 09:00:00,5.0,867.84,0.61,15.42,87.98,7.63,127.76,143.81,9.12,22.9,57,8.7
2020-11-27 10:00:00,5.0,881.2,0.66,13.54,98.71,8.7,142.03,159.44,8.99,22.8,58,9.4
2020-11-27 11:00:00,5.0,867.84,0.54,11.48,113.01,10.01,164.48,182.8,7.73,22.0,59,7.9
2020-11-27 12:00:00,5.0,794.41,0.31,7.97,134.47,11.09,171.28,186.29,4.62,21.1,66,7.1
2020-11-27 13:00:00,5.0,761.03,0.21,6.86,143.05,10.13,170.25,183.84,4.37,21.0,66,8.4
2020-11-27 14:00:00,5.0,761.03,0.15,7.2,145.91,9.78,170.03,183.21,4.94,20.6,66,8.6
2020-11-27 15:00:00,5.0,794.41,0.12,8.91,137.33,8.46,164.82,178.62,6.46,20.2,65,10.7
2020-11-27 16:00:00,5.0,841.14,0.04,12.51,118.73,7.45,163.69,179.1,7.98,19.9,64,12.3
2020-11-27 17:00:00,5.0,867.84,0.0,16.79,98.71,7.09,155.06,171.28,8.74,19.2,67,11.8
2020-11-27 18:00:00,5.0,867.84,0.0,19.02,85.12,7.09,143.0,159.41,9.5,18.5,71,11.1
2020-11-27 19:00:00,5.0,827.79,0.0,16.28,80.82,6.8,130.17,146.48,10.13,18.5,70,11.9
2020-11-27 20:00:00,5.0,767.71,0.0,12.51,81.54,6.14,117.24,132.01,10.26,17.9,69,12.4
2020-11-27 21:00:00,5.0,727.65,0.0,10.71,83.69,5.72,107.51,120.27,10.26,17.5,67,13.1
2020-11-27 22:00:00,5.0,734.33,0.0,10.97,81.54,5.36,102.05,114.37,10.26,17.3,64,12.6
2020-11-27 23:00:00,5.0,727.65,0.0,10.37,81.54,4.59,97.49,108.47,9.5,17.0,61,10.7
2020-11-28 00:00:00,5.0,694.28,0.0,8.4,84.4,3.67,95.24,104.08,7.54,15.8,70,6.9
2020-11-28 01:00:00,5.0,674.25,0.0,6.26,87.26,3.1,98.0,105.41,5.57,15.9,69,5.2
2020-11-28 02:00:00,5.0,660.9,0.0,5.18,86.55,2.8,101.35,108.03,4.24,18.3,61,6.9
2020-11-28 03:00:00,5.0,627.52,0.0,4.67,82.97,2.44,97.83,104.02,3.42,21.1,55,8.0
2020-11-28 04:00:00,5.0,580.79,0.0,4.5,77.25,2.24,88.82,94.51,2.91,23.8,47,8.7
2020-11-28 05:00:00,5.0,540.73,0.0,4.67,73.67,2.27,81.34,86.73,2.66,25.9,38,9.7
2020-11-28 06:00:00,5.0,534.06,0.0,5.66,72.24,2.8,80.44,86.35,2.98,27.1,33,10.3
2020-11-28 07:00:00,5.0,560.76,0.18,7.37,74.39,3.87,86.6,94.07,4.24,27.9,31,10.3
2020-11-28 08:00:00,5.0,574.11,0.68,7.2,86.55,4.83,95.73,104.21,4.75,28.2,29,10.0
2020-11-28 09:00:00,5.0,554.09,0.6,5.01,114.44,5.84,105.67,113.39,4.24,28.2,28,10.0
2020-11-28 10:00:00,5.0,574.11,0.49,3.98,131.61,6.68,116.5,124.61,4.81,27.6,29,10.0
2020-11-28 11:00:00,5.0,600.82,0.41,3.6,147.34,7.39,128.34,136.97,5.57,24.9,40,7.6
2020-11-28 12:00:00,5.0,520.71,0.27,2.61,157.36,6.08,109.31,115.22,4.12,22.0,49,9.4
2020-11-28 13:00:00,5.0,480.65,0.25,2.55,157.36,5.54,96.0,100.93,3.74,21.3,52,10.1
2020-11-28 14:00:00,5.0,480.65,0.24,3.0,157.36,6.02,96.02,100.98,3.96,20.1,58,10.4
2020-11-28 15:00:00,5.0,540.73,0.27,5.36,148.77,6.08,102.55,108.85,4.94,19.0,65,9.8
2020-11-28 16:00:00,5.0,600.82,0.11,8.65,130.18,5.54,110.56,118.81,6.27,17.9,71,8.4
2020-11-28 17:00:00,5.0,640.87,0.0,11.65,110.15,5.36,114.54,124.02,7.47,17.0,76,7.5
2020-11-28 18:00:00,5.0,694.28,0.0,13.71,95.84,5.42,121.47,132.26,8.87,16.5,79,9.3
2020-11-28 19:00:00,5.0,767.71,0.0,14.57,87.26,5.72,132.32,145.37,10.39,16.5,79,11.4
2020-11-28 20:00:00,5.0,841.14,0.0,14.05,82.25,5.6,145.52,160.98,11.27,16.5,77,12.8
2020-11-28 21:00:00,5.0,921.25,0.0,14.4,75.1,5.48,160.32,178.31,10.01,16.2,77,11.6
2020-11-28 22:00:00,5.0,988.01,0.0,15.42,64.37,5.07,176.44,196.73,6.59,15.6,79,8.9
2020-11-28 23:00:00,5.0,988.01,0.0,15.42,55.79,3.93,188.79,209.06,3.58,14.5,85,6.7
2020-11-29 00:00:00,5.0,947.95,0.0,13.54,50.07,2.77,194.4,212.55,2.12,14.1,90,6.4
2020-11-29 01:00:00,5.0,894.55,0.0,10.88,49.35,2.41,196.2,211.54,1.77,14.4,90,6.6
2020-11-29 02:00:00,5.0,847.82,0.0,8.4,55.79,2.65,195.05,208.05,1.81,17.2,76,7.9
2020-11-29 03:00:00,5.0,794.41,0.0,5.74,80.11,4.23,200.29,211.31,1.85,20.8,62,6.9
2020-11-29 04:00:00,5.0,774.38,0.0,5.36,85.83,4.65,204.93,215.02,1.63,23.6,51,9.7
2020-11-29 05:00:00,5.0,761.03,0.0,5.83,83.69,4.65,205.4,215.16,1.69,25.6,40,11.8
2020-11-29 06:00:00,5.0,774.38,0.0,7.63,77.96,5.07,203.36,213.62,2.22,27.0,35,12.5
2020-11-29 07:00:00,5.0,821.11,0.2,10.88,75.1,6.5,201.88,213.93,3.9,27.9,31,13.0
2020-11-29 08:00:00,5.0,827.79,0.91,11.31,87.98,8.7,197.54,210.47,5.64,28.3,27,14.1
2020-11-29 09:00:00,5.0,720.98,0.52,5.83,140.19,16.21,180.35,190.2,5.57,27.9,28,15.5
2020-11-29 10:00:00,5.0,707.63,0.38,4.07,161.65,19.79,178.87,188.48,6.78,26.9,31,14.2
2020-11-29 11:00:00,5.0,707.63,0.33,3.51,174.52,21.46,175.51,185.09,8.36,24.2,39,8.7
2020-11-29 12:00:00,5.0,500.68,0.25,2.46,161.65,16.21,96.06,101.75,7.28,21.6,46,8.4
2020-11-29 13:00:00,5.0,403.88,0.23,2.19,150.2,12.28,62.53,66.65,5.57,20.6,49,7.9
2020-11-29 14:00:00,5.0,363.83,0.21,2.29,144.48,10.73,50.88,54.45,4.62,19.2,55,7.5
2020-11-29 15:00:00,4.0,407.22,0.41,6.0,125.89,10.01,49.05,54.28,5.32,17.9,62,6.6
2020-11-29 16:00:00,5.0,487.33,0.29,12.51,100.14,9.66,52.79,61.05,6.84,16.5,70,5.6
2020-11-29 17:00:00,5.0,580.79,0.01,19.54,75.82,9.54,57.95,68.99,8.36,15.6,75,5.0
2020-11-29 18:00:00,5.0,714.3,0.0,26.39,55.08,9.66,67.52,82.52,10.13,15.0,79,5.5
2020-11-29 19:00:00,5.0,867.84,0.0,29.47,38.98,9.66,81.35,101.95,12.03,14.9,80,8.0
2020-11-29 20:00:00,5.0,961.3,0.01,28.79,29.68,8.94,95.74,121.0,13.17,14.9,79,9.9
2020-11-29 21:00:00,5.0,1041.41,0.04,28.1,23.6,7.99,108.47,136.53,12.92,14.9,78,9.4
2020-11-29 22:00:00,5.0,1081.47,0.06,26.39,21.46,6.8,119.49,147.33,9.63,14.1,82,7.3
2020-11-29 23:00:00,5.0,1001.36,0.03,22.62,25.03,5.01,123.43,147.09,5.32,13.1,87,7.7
2020-11-30 00:00:00,5.0,867.84,0.0,15.94,35.05,3.99,123.18,140.1,3.45,12.4,91,6.9
2020-11-30 01:00:00,5.0,834.47,0.0,13.54,40.05,4.11,129.11,144.05,2.76,13.1,90,5.9
2020-11-30 02:00:00,5.0,821.11,0.0,11.48,46.49,4.41,136.71,150.37,2.31,16.5,74,7.4
2020-11-30 03:00:00,5.0,781.06,0.0,9.0,62.23,5.42,145.86,157.64,2.06,20.4,59,5.9
2020-11-30 04:00:00,5.0,767.71,0.0,8.57,62.94,4.89,150.11,161.29,1.88,23.5,48,7.5
2020-11-30 05:00:00,5.0,767.71,0.0,9.43,57.94,4.59,151.7,163.22,2.0,25.4,39,9.6
2020-11-30 06:00:00,5.0,814.44,0.0,12.68,51.5,5.42,152.38,165.41,2.69,26.5,34,9.4
2020-11-30 07:00:00,5.0,907.9,0.6,18.34,47.92,7.63,152.38,169.01,5.13,27.3,30,9.0
2020-11-30 08:00:00,5.0,921.25,2.57,18.85,58.65,9.54,146.06,164.55,7.85,27.6,28,9.0
2020-11-30 09:00:00,5.0,720.98,1.27,10.45,115.87,13.35,122.24,134.57,7.47,27.6,27,9.7
2020-11-30 10:00:00,5.0,680.92,0.8,7.03,145.91,14.78,115.69,127.21,8.23,27.0,29,9.8
2020-11-30 11:00:00,5.0,660.9,0.51,5.1,171.66,16.21,113.43,124.02,9.12,24.0,39,6.6
2020-11-30 12:00:00,5.0,507.36,0.29,2.96,175.95,15.02,80.01,85.93,7.6,21.5,46,7.3
2020-11-30 13:00:00,5.0,447.27,0.26,2.79,168.8,12.76,64.33,68.89,6.4,21.0,46,10.5
2020-11-30 14:00:00,5.0,440.6,0.25,3.26,168.8,12.76,61.99,66.43,6.14,20.1,49,11.2
2020-11-30 15:00:00,5.0,520.71,0.37,7.54,153.07,13.11,66.41,73.3,7.16,19.2,53,12.3
2020-11-30 16:00:00,5.0,614.17,0.18,13.88,123.02,12.99,72.59,83.25,8.61,18.6,57,12.7
2020-11-30 17:00:00,5.0,700.95,0.0,20.05,95.84,12.52,76.87,90.55,9.75,18.0,61,11.0
2020-11-30 18:00:00,5.0,781.06,0.0,23.31,80.11,12.16,83.43,99.57,11.15,17.0,66,8.3
2020-11-30 19:00:00,5.0,841.14,0.0,21.59,75.82,11.68,92.16,110.62,12.54,14.7,78,9.1
2020-11-30 20:00:00,5.0,854.49,0.0,17.99,79.39,10.73,101.49,120.66,13.3,14.4,78,5.9
2020-11-30 21:00:00,5.0,867.84,0.0,15.42,87.26,10.61,114.19,132.9,12.92,13.1,86,6.1
2020-11-30 22:00:00,5.0,921.25,0.0,15.59,85.83,10.13,128.49,148.37,12.03,13.0,85,4.9
2020-11-30 23:00:00,5.0,947.95,0.0,15.77,80.82,8.58,137.79,157.44,9.88,12.9,86,7.1
2020-12-01 00:00:00,5.0,934.6,0.0,15.94,70.1,6.32,140.23,158.48,6.59,13.2,87,8.0
2020-12-01 01:00:00,5.0,947.95,0.0,15.77,57.22,4.83,139.24,157.02,4.02,13.7,85,8.6
2020-12-01 02:00:00,5.0,947.95,0.0,14.91,47.21,4.11,138.65,155.97,2.82,16.9,71,8.2
2020-12-01 03:00:00,5.0,934.6,0.0,13.71,41.49,3.87,136.4,153.02,2.38,20.4,59,3.7
2020-12-01 04:00:00,5.0,894.55,0.0,12.34,40.77,3.87,132.98,147.97,2.19,23.0,51,1.9
2020-12-01 05:00:00,5.0,867.84,0.0,11.65,43.99,4.41,131.03,144.85,2.15,24.5,45,2.3
2020-12-01 06:00:00,5.0,881.2,0.0,13.02,50.78,6.02,134.43,148.25,2.79,25.6,40,1.5
2020-12-01 07:00:00,5.0,974.66,0.5,18.68,51.5,8.82,142.24,159.54,5.51,26.2,37,1.5
2020-12-01 08:00:00,5.0,1081.47,2.74,22.62,60.08,12.16,149.92,171.18,8.36,26.6,36,3.1
2020-12-01 09:00:00,5.0,834.47,1.22,13.37,145.91,21.7,144.65,157.4,6.78,26.6,35,4.4
2020-12-01 10:00:00,5.0,814.44,1.13,11.82,174.52,26.23,149.72,161.78,7.16,26.3,36,4.6
2020-12-01 11:00:00,5.0,814.44,0.92,10.37,203.13,29.8,160.23,172.52,7.6,24.9,44,3.4
2020-12-01 12:00:00,5.0,667.57,0.53,6.68,217.44,29.09,141.38,150.29,6.65,22.3,51,4.9
2020-12-01 13:00:00,5.0,600.82,0.43,6.0,214.58,26.94,124.26,131.77,6.46,20.1,58,6.5
2020-12-01 14:00:00,5.0,594.14,0.35,6.43,214.58,26.46,119.0,126.52,6.9,19.2,58,5.7
2020-12-01 15:00:00,5.0,794.41,0.71,18.85,168.8,24.32,120.5,133.48,10.01,19.5,55,11.9
2020-12-01 16:00:00,5.0,1081.47,0.44,37.01,103.0,21.22,133.71,154.96,12.03,18.9,64,10.9
2020-12-01 17:00:00,5.0,1335.14,0.02,55.52,50.78,19.79,141.84,170.07,14.57,18.0,69,9.2
2020-12-01 18:00:00,5.0,1562.12,0.26,69.92,17.88,20.03,151.82,187.26,18.24,17.0,72,7.3
2020-12-01 19:00:00,5.0,1602.17,1.16,63.06,7.15,17.41,156.68,198.17,19.25,15.6,78,5.7
2020-12-01 20:00:00,5.0,1455.31,0.64,46.61,12.16,13.23,152.11,192.21,18.24,14.9,81,5.6
2020-12-01 21:00:00,5.0,1001.36,0.0,21.59,64.37,10.13,130.52,153.62,14.19,14.2,84,5.6
2020-12-01 22:00:00,5.0,988.01,0.0,18.68,62.94,8.46,133.15,155.56,12.79,13.4,89,7.0
2020-12-01 23:00:00,5.0,974.66,0.0,17.99,57.94,6.74,137.65,159.36,9.12,13.0,90,6.2
2020-12-02 00:00:00,5.0,947.95,0.0,17.31,51.5,5.01,136.66,156.74,5.26,12.5,92,6.3
2020-12-02 01:00:00,5.0,947.95,0.0,16.79,43.27,4.17,135.0,154.61,3.48,12.9,91,4.4
2020-12-02 02:00:00,5.0,934.6,0.0,15.77,36.84,3.87,133.52,152.66,2.82,16.1,75,5.8
2020-12-02 03:00:00,5.0,907.9,0.0,14.4,33.26,3.7,131.26,149.47,2.5,20.1,60,4.2
2020-12-02 04:00:00,5.0,881.2,0.0,12.85,32.9,3.7,129.07,145.88,2.34,23.0,50,4.4
2020-12-02 05:00:00,5.0,867.84,0.01,12.51,33.62,3.99,130.55,146.43,2.19,24.8,42,2.8
2020-12-02 06:00:00,5.0,907.9,0.01,15.08,33.98,5.31,136.37,152.71,2.69,25.9,38,3.2
2020-12-02 07:00:00,5.0,1028.06,0.73,21.42,32.9,7.99,147.13,167.21,5.13,26.7,35,4.5
2020-12-02 08:00:00,5.0,1108.17,3.55,23.65,44.35,10.85,155.42,178.06,8.23,27.1,33,4.9
2020-12-02 09:00:00,5.0,894.55,1.36,13.71,133.04,20.74,164.41,179.83,7.09,27.2,33,5.6
2020-12-02 10:00:00,5.0,867.84,1.22,11.14,154.5,23.13,167.88,183.53,7.73,26.8,33,5.9
2020-12-02 11:00:00,5.0,834.47,0.88,8.82,181.68,25.99,171.41,186.24,8.04,23.6,52,7.6
2020-12-02 12:00:00,5.0,627.52,0.45,5.36,205.99,21.94,127.53,135.5,6.71,20.9,51,7.2
2020-12-02 13:00:00,5.0,514.03,0.36,4.46,194.55,15.74,90.98,96.65,6.78,20.4,49,5.8
2020-12-02 14:00:00,5.0,480.65,0.33,4.84,185.97,14.66,80.42,85.66,6.71,20.0,49,7.0
2020-12-02 15:00:00,5.0,660.9,0.89,15.94,144.48,16.21,88.49,99.21,8.74,19.5,53,12.4
2020-12-02 16:00:00,5.0,921.25,0.64,31.19,88.69,16.93,104.7,123.9,11.4,18.9,62,13.0
2020-12-02 17:00:00,5.0,1134.87,0.02,44.55,49.35,17.88,116.04,141.76,15.33,18.2,64,11.9
2020-12-02 18:00:00,5.0,1308.44,0.06,54.84,26.46,19.55,127.95,159.72,19.25,17.3,68,7.9
2020-12-02 19:00:00,5.0,1441.96,0.65,54.15,10.64,17.41,138.86,176.7,20.01,15.2,79,8.2
2020-12-02 20:00:00,5.0,1401.9,0.66,44.55,11.27,14.19,141.18,180.42,18.49,14.5,82,5.6
2020-12-02 21:00:00,5.0,1081.47,0.0,24.68,52.93,11.44,129.95,155.21,15.07,14.1,84,4.4
2020-12-02 22:00:00,5.0,1121.52,0.0,22.96,49.35,9.78,139.46,165.4,14.31,13.9,85,6.2
2020-12-02 23:00:00,5.0,1134.87,0.0,21.94,44.7,7.75,150.79,176.25,11.91,13.8,85,7.3
2020-12-03 00:00:00,5.0,1134.87,0.0,21.94,35.41,5.25,158.17,182.46,7.85,12.8,91,4.7
2020-12-03 01:00:00,5.0,1148.22,0.02,21.59,23.96,4.05,162.48,186.76,4.81,12.9,91,3.7
2020-12-03 02:00:00,5.0,1161.58,0.06,20.39,16.45,3.73,166.4,190.45,3.48,16.0,76,4.2
2020-12-03 03:00:00,5.0,1161.58,0.12,18.85,12.16,3.52,168.55,191.91,2.98,20.3,60,3.3
2020-12-03 04:00:00,5.0,1148.22,0.2,17.82,10.1,3.55,169.77,192.2,2.79,23.0,50,2.9
2020-12-03 05:00:00,5.0,1148.22,0.36,18.17,8.67,3.87,170.76,192.96,2.72,24.8,43,2.5
2020-12-03 06:00:00,5.0,1214.98,0.96,21.59,6.97,5.31,176.65,200.49,3.42,25.9,39,3.8
2020-12-03 07:00:00,5.0,1468.66,5.92,28.1,4.38,8.7,190.93,221.29,6.9,26.6,36,5.9
2020-12-03 08:00:00,5.0,1682.28,14.08,31.53,13.77,12.4,203.06,238.56,11.4,27.0,35,7.2
2020-12-03 09:00:00,5.0,1028.06,1.43,17.14,141.62,25.51,190.15,206.7,6.59,27.0,35,7.2
2020-12-03 10:00:00,5.0,1001.36,1.45,14.4,161.65,28.85,190.12,205.75,6.71,26.5,37,6.7
2020-12-03 11:00:00,5.0,947.95,1.13,12.0,188.83,32.9,193.02,208.1,6.97,23.6,57,6.8
2020-12-03 12:00:00,5.0,674.25,0.51,6.6,220.3,27.9,143.18,152.47,4.69,21.0,59,6.9
2020-12-03 13:00:00,5.0,574.11,0.38,5.4,217.44,20.98,113.27,120.63,4.75,20.9,56,6.9
2020-12-03 14:00:00,5.0,554.09,0.39,6.94,211.72,24.32,107.92,114.95,4.62,20.6,54,11.4
2020-12-03 15:00:00,5.0,754.36,0.8,19.88,160.22,26.46,116.77,129.21,8.04,20.2,60,13.4
2020-12-03 16:00:00,5.0,1028.06,0.46,37.01,95.84,22.17,135.12,155.45,10.89,18.9,67,10.1
2020-12-03 17:00:00,5.0,1214.98,0.01,50.72,52.21,18.6,147.21,174.05,13.43,17.9,73,8.4
2020-12-03 18:00:00,5.0,1335.14,0.02,56.21,30.4,16.69,156.19,188.15,15.96,16.6,79,5.7
2020-12-03 19:00:00,5.0,1415.25,0.11,51.41,20.39,13.83,166.12,201.78,16.47,15.6,85,4.7
2020-12-03 20:00:00,5.0,1401.9,0.07,41.13,25.39,11.68,174.22,208.91,15.71,14.9,88,4.7
2020-12-03 21:00:00,5.0,1134.87,0.0,20.74,76.53,11.56,178.41,202.85,12.41,14.4,90,6.5
2020-12-03 22:00:00,5.0,1214.98,0.0,21.76,60.8,9.42,191.79,219.0,10.77,14.1,92,6.2
2020-12-03 23:00:00,5.0,1228.33,0.0,22.28,45.78,7.09,198.1,226.48,6.71,13.6,93,5.2
2020-12-04 00:00:00,5.0,1201.63,0.01,22.28,30.76,4.77,195.27,223.67,3.74,13.3,96,4.0
2020-12-04 01:00:00,5.0,1188.28,0.05,21.76,17.88,3.73,192.71,221.13,2.69,13.5,95,3.7
2020-12-04 02:00:00,5.0,1174.93,0.16,19.71,11.18,3.34,192.52,219.78,2.31,16.6,81,5.2
2020-12-04 03:00:00,5.0,1148.22,0.26,17.31,8.23,3.1,193.04,218.68,2.22,20.5,66,3.3
2020-12-04 04:00:00,5.0,1121.52,0.36,15.94,7.15,3.25,193.9,218.62,2.41,22.9,57,1.9
2020-12-04 05:00:00,5.0,1108.17,0.6,16.11,5.99,3.73,196.28,221.0,2.72,24.4,49,2.4
2020-12-04 06:00:00,5.0,1201.63,1.84,19.36,3.84,5.25,203.68,230.74,3.36,25.4,45,3.8
2020-12-04 07:00:00,5.0,1468.66,8.94,24.68,1.95,8.35,219.46,253.28,5.26,26.0,43,5.2
2020-12-04 08:00:00,5.0,1708.98,18.33,29.47,7.87,11.44,231.96,271.83,8.87,26.3,41,6.2
2020-12-04 09:00:00,5.0,961.3,0.91,15.25,165.94,27.9,225.85,242.96,2.98,26.4,40,6.1
2020-12-04 10:00:00,5.0,961.3,1.16,14.57,183.11,30.52,228.26,245.84,3.93,26.0,39,6.5
2020-12-04 11:00:00,5.0,974.66,1.1,13.88,205.99,32.9,234.63,253.13,4.94,23.4,58,6.1
2020-12-04 12:00:00,5.0,787.74,0.48,6.94,223.16,27.42,192.39,204.47,3.99,20.8,57,7.3
2020-12-04 13:00:00,5.0,667.57,0.31,5.01,211.72,18.6,152.89,162.05,3.93,20.0,56,6.2
2020-12-04 14:00:00,5.0,614.17,0.28,5.91,200.27,18.6,132.84,141.05,4.31,19.1,58,6.2
2020-12-04 15:00:00,5.0,794.41,0.63,19.02,154.5,20.74,135.82,148.66,7.54,18.9,59,8.2
2020-12-04 16:00:00,5.0,1054.76,0.35,35.64,101.57,20.27,153.53,173.12,10.13,18.2,65,9.1
2020-12-04 17:00:00,5.0,1268.39,0.01,48.67,66.52,19.55,166.13,190.85,12.41,17.5,71,8.3
2020-12-04 18:00:00,5.0,1441.96,0.0,56.89,41.84,18.84,179.06,209.61,14.82,15.8,81,6.5
2020-12-04 19:00:00,5.0,1535.42,0.03,52.78,27.54,15.74,188.56,224.22,16.09,14.7,87,5.7
2020-12-04 20:00:00,5.0,1495.36,0.03,40.78,28.25,12.52,190.58,226.69,15.83,14.8,86,5.7
2020-12-04 21:00:00,5.0,1241.68,0.0,22.96,59.37,10.13,182.44,209.69,13.43,14.4,88,4.8
2020-12-04 22:00:00,5.0,1295.09,0.0,23.31,47.92,8.7,190.67,219.54,12.41,14.1,89,3.9
2020-12-04 23:00:00,5.0,1321.79,0.0,23.99,34.69,6.74,195.84,224.94,8.61,13.5,91,3.9
2020-12-05 00:00:00,5.0,1308.44,0.03,24.33,22.53,4.53,197.69,226.56,4.88,13.4,94,6.0
